Id,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수,모델 종류,시리즈_명
39071030,21,114,0,201904.0,2019,2180.0,29266.0,3,2,0,2,2025-03-19 22:52:03+09:00,8,717,40두6794,2,0,1,115.9499,0.0,0,0,0.0,그랜저,8.0
38337594,44,355,95,202403.0,2024,3999.0,9006.0,3,2,0,2,2025-03-19 22:52:03+09:00,8,717,303부4232,0,0,1,0.0,0.0,0,0,0.0,투싼,4.0
39231172,44,353,95,202403.0,2024,3250.0,6898.0,3,2,0,2,2025-03-19 22:52:03+09:00,8,717,221가2624,0,0,0,0.0,0.0,0,0,0.0,투싼,4.0
38171382,90,394,106,201903.0,2019,3390.0,37800.0,7,2,0,2,2025-03-19 22:52:11+09:00,7,121,46나3916,0,1,0,0.0,46.5431,0,0,0.0,팰리세이드,9.0
38682297,50,262,41,202306.0,2023,2850.0,26000.0,1,2,0,2,2025-03-19 22:52:11+09:00,7,121,723버2138,0,0,1,0.0,0.0,0,0,0.0,스타리아,6.0
38865406,34,448,23,201810.0,2019,1410.0,154000.0,7,2,0,2,2025-03-19 22:52:11+09:00,7,121,79보2453,0,5,1,0.0,490.5704,0,0,0.0,스타렉스,1.0
39183835,42,353,41,202012.0,2021,1890.0,49000.0,3,2,0,2,2025-03-19 22:52:11+09:00,7,121,126더4109,0,0,1,0.0,0.0,0,0,0.0,코나,3.0
38518897,57,70,95,202107.0,2022,2260.0,81763.0,3,2,0,2,2025-03-19 22:52:14+09:00,1,2863,323도3043,0,0,1,0.0,0.0,1,0,0.0,쏘나타,5.0
39271552,90,393,90,202011.0,2021,2460.0,122692.0,7,2,0,2,2025-03-19 22:52:35+09:00,1,3152,139노6830,0,1,2,0.0,46.4738,0,0,0.0,팰리세이드,9.0
38966437,77,390,71,201604.0,2017,1080.0,92154.0,7,2,0,2,2025-03-19 22:52:36+09:00,4,186,55조0827,2,2,1,168.3163,158.7398,0,0,0.0,투싼,4.0
39190578,62,221,23,201401.0,2014,480.0,136687.0,3,2,0,2,2025-03-19 22:52:36+09:00,4,186,53소5879,1,0,1,45.792,0.0,0,0,0.0,쏘나타,5.0
38765483,89,456,23,202012.0,2021,2680.0,89133.0,6,2,0,2,2025-03-19 22:52:47+09:00,5,1085,266너8489,0,1,1,0.0,81.1531,0,0,0.0,투싼,4.0
39173770,2,165,61,201805.0,2018,2080.0,117639.0,3,2,0,2,2025-03-19 22:52:49+09:00,1,1366,239라2028,1,0,2,117.206,0.0,1,0,0.0,제네시스,10.0
39093272,57,81,62,202101.0,2021,1449.0,139817.0,1,2,0,2,2025-03-19 22:53:03+09:00,6,633,103거5605,0,0,1,0.0,0.0,1,0,0.0,쏘나타,5.0
38894062,90,393,90,201902.0,2019,2630.0,70189.0,7,2,0,2,2025-03-19 22:53:08+09:00,2,1463,40두5779,0,0,1,0.0,0.0,0,0,0.0,팰리세이드,9.0
39019203,14,281,23,200901.0,2009,240.0,197119.0,1,2,0,2,2025-03-19 22:53:29+09:00,8,2435,51모5405,1,3,1,62.479,100.7146,0,0,0.0,쏘나타,5.0
39141997,2,101,83,201903.0,2019,2190.0,144537.0,3,2,0,2,2025-03-19 22:53:29+09:00,1,2169,50두5728,1,0,0,60.607,0.0,0,0,0.0,제네시스,10.0
39124991,21,114,74,201701.0,2017,1580.0,65775.0,3,2,0,2,2025-03-19 22:53:29+09:00,1,2169,09노6749,4,1,1,583.9361,340.0,0,0,0.0,그랜저,8.0
38213812,90,380,98,202010.0,2021,3390.0,15945.0,3,2,0,2,2025-03-19 22:53:29+09:00,6,3023,332나5397,0,0,1,0.0,0.0,0,0,0.0,팰리세이드,9.0
39061278,55,391,111,201810.0,2019,1770.0,112554.0,7,2,0,2,2025-03-19 22:53:29+09:00,1,2169,186우5403,0,2,3,0.0,240.5964,1,0,0.0,싼타페,7.0
38762728,36,467,23,202011.0,2021,1980.0,136864.0,6,2,0,2,2025-03-19 22:53:35+09:00,6,3020,299조6786,0,0,1,0.0,0.0,1,0,0.0,그랜저,8.0
39208109,36,471,23,202103.0,2021,1850.0,161157.0,6,2,0,2,2025-03-19 22:53:35+09:00,6,3020,310나7796,0,0,1,0.0,0.0,1,0,0.0,그랜저,8.0
39157320,38,12,23,201405.0,2014,500.0,79423.0,3,1,0,2,2025-03-19 22:53:35+09:00,6,3020,19나2706,0,0,1,0.0,0.0,0,0,0.0,아반떼,2.0
39157344,69,48,0,201709.0,2018,950.0,136026.0,3,1,0,2,2025-03-19 22:53:35+09:00,6,3020,01주2086,4,0,4,363.1345,0.0,0,0,0.0,아반떼,2.0
38509400,46,380,98,202303.0,2023,4200.0,31547.0,3,2,0,2,2025-03-19 22:53:41+09:00,10,1278,329오4621,1,0,0,82.0,0.0,0,0,0.0,팰리세이드,9.0
38509400,46,380,98,202303.0,2023,4200.0,31547.0,3,2,0,2,2025-03-19 22:53:41+09:00,10,1278,329오4621,1,0,1,82.0,0.0,0,0,0.0,팰리세이드,9.0
39070257,36,461,23,202101.0,2021,2950.0,93470.0,6,2,0,2,2025-03-19 22:53:41+09:00,10,1278,347무3773,0,0,0,0.0,0.0,0,0,0.0,그랜저,8.0
38161870,22,454,74,201807.0,2019,1980.0,113831.0,6,2,0,2,2025-03-19 22:53:41+09:00,10,1278,15도2290,2,0,1,125.5927,0.0,0,0,0.0,그랜저,8.0
38518786,35,154,98,201912.0,2020,2690.0,68371.0,3,2,0,2,2025-03-19 22:53:41+09:00,10,1278,225더5698,2,1,2,321.9569,34.0849,0,0,0.0,그랜저,8.0
39179052,35,116,98,202004.0,2020,2950.0,56980.0,3,2,0,2,2025-03-19 22:53:41+09:00,10,1278,190러2065,0,1,3,0.0,45.7903,1,0,0.0,그랜저,8.0
39082403,36,461,23,202003.0,2020,3050.0,65478.0,6,2,0,2,2025-03-19 22:53:41+09:00,10,1278,265노9939,1,0,0,0.0,0.0,0,0,0.0,그랜저,8.0
38484409,77,391,41,201701.0,2017,1300.0,108130.0,7,2,0,2,2025-03-19 22:53:53+09:00,7,3584,53보4527,1,1,2,183.75,203.482,0,0,0.0,투싼,4.0
39103257,35,154,98,202011.0,2020,2490.0,92533.0,3,2,0,2,2025-03-19 22:54:04+09:00,16,560,265어9542,1,1,2,151.812,175.6,1,0,0.0,그랜저,8.0
38939180,4,364,0,202309.0,2024,4750.0,10458.0,3,2,0,2,2025-03-19 22:54:16+09:00,4,1163,230두2241,0,0,1,0.0,0.0,1,0,0.0,제네시스,10.0
37496710,5,177,106,202005.0,2020,4680.0,107962.0,3,2,0,2,2025-03-19 22:54:16+09:00,4,1163,258모7996,0,0,1,0.0,0.0,1,0,0.0,제네시스,10.0
38766707,36,454,23,202201.0,2022,2899.0,65308.0,6,2,0,2,2025-03-19 22:54:16+09:00,4,1163,229러3686,0,0,2,0.0,0.0,1,0,0.0,그랜저,8.0
39226781,1,180,31,201612.0,2017,2050.0,165493.0,3,2,0,2,2025-03-19 22:54:16+09:00,4,1163,28라6594,0,0,3,0.0,0.0,1,0,0.0,제네시스,10.0
39178825,77,391,41,202002.0,2020,1790.0,75512.0,7,2,0,2,2025-03-19 22:54:26+09:00,7,2065,367조9157,1,0,1,112.566,0.0,1,0,0.0,투싼,4.0
39207562,56,392,111,201605.0,2016,1040.0,184585.0,7,2,0,2,2025-03-19 22:55:02+09:00,1,1863,50로0922,1,0,0,367.694,0.0,0,0,0.0,싼타페,7.0
38992667,56,391,90,201606.0,2016,1399.0,139646.0,7,2,0,2,2025-03-19 22:55:04+09:00,5,2458,57도0732,1,0,5,59.9821,0.0,0,0,0.0,싼타페,7.0
37870371,77,385,111,201901.0,2019,1650.0,56698.0,7,2,0,2,2025-03-19 22:55:05+09:00,8,3243,10루3767,2,4,1,34.386,2656.397,0,0,0.0,투싼,4.0
39157872,77,391,111,201808.0,2019,1730.0,84177.0,7,2,0,2,2025-03-19 22:55:10+09:00,10,1516,181구7293,2,1,2,140.2,100.0,1,0,0.0,투싼,4.0
38768598,56,391,111,201506.0,2016,1530.0,72570.0,7,2,0,2,2025-03-19 22:55:10+09:00,10,1516,23로5932,1,0,0,17.363,0.0,0,0,0.0,싼타페,7.0
39062286,57,39,111,201912.0,2020,1850.0,80150.0,3,2,0,2,2025-03-19 22:55:34+09:00,6,466,102노2765,2,0,3,171.5196,0.0,1,0,0.0,쏘나타,5.0
39037256,57,39,111,202003.0,2020,1790.0,102911.0,3,2,0,2,2025-03-19 22:55:34+09:00,6,466,262가1625,3,0,1,337.7177,0.0,0,0,0.0,쏘나타,5.0
38633005,77,385,111,201904.0,2019,1699.0,90538.0,7,2,0,2,2025-03-19 22:55:41+09:00,7,208,04구6306,0,0,6,0.0,0.0,0,0,0.0,투싼,4.0
38794229,36,454,23,202006.0,2020,3000.0,58780.0,6,2,0,2,2025-03-19 22:55:48+09:00,7,2587,238라2943,0,0,2,0.0,0.0,1,0,0.0,그랜저,8.0
38715662,19,244,23,201206.0,2012,560.0,161386.0,3,2,0,2,2025-03-19 22:55:48+09:00,7,2587,35라9761,8,6,4,698.1759,611.648,0,0,0.0,그랜저,8.0
36968733,16,199,23,201409.0,2015,2100.0,88001.0,7,2,0,2,2025-03-19 22:55:49+09:00,1,2747,70부3677,0,0,1,0.0,0.0,0,0,0.0,스타렉스,1.0
38924773,71,319,23,201306.0,2014,530.0,130331.0,3,2,0,2,2025-03-19 22:55:49+09:00,1,2747,22노1691,0,0,3,0.0,0.0,0,0,0.0,아반떼,2.0
39201967,9,150,23,202002.0,2020,4470.0,136213.0,7,2,0,2,2025-03-19 22:55:49+09:00,1,2747,270오4838,1,1,1,324.2554,151.2,1,0,0.0,제네시스,10.0
39108084,2,100,78,201904.0,2019,1780.0,98515.0,3,2,0,2,2025-03-19 22:56:03+09:00,8,2874,20버3933,2,2,1,288.4539,129.6835,0,0,0.0,제네시스,10.0
38916593,69,17,23,201605.0,2016,660.0,156289.0,1,2,0,2,2025-03-19 22:56:03+09:00,6,338,16무6131,0,0,3,0.0,0.0,1,0,0.0,아반떼,2.0
38965465,3,107,112,201803.0,2018,2850.0,146700.0,7,2,0,2,2025-03-19 22:56:03+09:00,6,338,11머1769,9,1,3,812.1,208.122,0,0,0.0,제네시스,10.0
37914025,35,140,41,202007.0,2020,1790.0,88274.0,1,2,0,2,2025-03-19 22:56:03+09:00,1,2413,204오3828,0,1,1,0.0,32.3978,1,0,0.0,그랜저,8.0
38480698,14,277,23,200806.0,2008,290.0,96500.0,1,1,0,2,2025-03-19 22:56:03+09:00,6,338,41누7170,7,1,2,604.6994,49.6807,0,0,0.0,쏘나타,5.0
39039316,19,273,23,201305.0,2014,440.0,243090.0,1,2,0,2,2025-03-19 22:56:04+09:00,6,338,153구3877,10,0,1,643.2133,0.0,1,0,0.0,그랜저,8.0
38978702,77,391,41,201711.0,2018,1150.0,166786.0,7,2,0,2,2025-03-19 22:56:22+09:00,3,3184,02조7137,2,2,1,243.7626,663.355,0,0,0.0,투싼,4.0
37649880,23,295,23,200707.0,2008,249.0,160025.0,1,2,0,2,2025-03-19 22:56:23+09:00,3,3184,52수4688,7,0,1,532.0655,0.0,0,0,0.0,그랜저,8.0
39186131,88,397,67,201110.0,2012,655.0,99733.0,7,2,0,2,2025-03-19 22:56:23+09:00,3,3184,45구7504,3,6,2,637.6175,903.8344,0,0,0.0,투싼,4.0
38602330,57,39,95,202011.0,2021,2260.0,66287.0,3,2,0,2,2025-03-19 22:57:02+09:00,11,3183,282주2578,1,1,1,172.994,166.845,0,0,0.0,쏘나타,5.0
39005273,4,365,0,202009.0,2021,3359.0,99637.0,3,2,0,2,2025-03-19 22:57:02+09:00,5,1988,180오7132,0,0,1,0.0,0.0,1,0,0.0,제네시스,10.0
39028061,33,362,0,202207.0,2023,3700.0,40191.0,3,2,0,2,2025-03-19 22:57:02+09:00,1,614,159조6874,3,2,1,105.88,173.0968,0,0,0.0,제네시스,10.0
39175036,55,391,111,201901.0,2019,1790.0,126214.0,7,2,0,2,2025-03-19 22:57:02+09:00,6,2363,133서3418,1,1,1,60.1228,98.0695,1,0,0.0,싼타페,7.0
39109170,50,459,41,202109.0,2022,2300.0,31200.0,7,2,0,2,2025-03-19 22:57:02+09:00,1,614,80더4354,3,0,1,204.073,0.0,0,0,0.0,스타리아,6.0
39196216,50,459,41,202109.0,2022,2390.0,13833.0,7,2,0,2,2025-03-19 22:57:02+09:00,1,614,92노3424,1,1,1,4.8,55.0,0,0,0.0,스타리아,6.0
38848008,68,43,95,202103.0,2021,1879.0,85854.0,3,2,0,2,2025-03-19 22:57:02+09:00,8,659,339조1842,0,0,1,0.0,0.0,0,0,0.0,아반떼,2.0
39066792,80,385,111,202004.0,2020,1399.0,88708.0,7,2,0,2,2025-03-19 22:57:16+09:00,1,122,291거5692,2,1,0,157.5633,45.9659,0,0,0.0,코나,3.0
38472504,3,156,31,201704.0,2017,2050.0,82780.0,3,2,0,2,2025-03-19 22:57:16+09:00,1,122,21누7337,5,0,4,462.0174,0.0,0,0,0.0,제네시스,10.0
38214106,22,454,74,201808.0,2019,2450.0,51459.0,6,2,0,2,2025-03-19 22:57:16+09:00,1,122,16소6888,2,1,1,135.3345,42.296,0,0,0.0,그랜저,8.0
38913951,21,152,74,201710.0,2018,1880.0,72928.0,3,2,0,2,2025-03-19 22:57:16+09:00,1,122,01무7384,0,0,1,0.0,0.0,1,0,0.0,그랜저,8.0
39068332,87,353,111,202303.0,2023,2800.0,1808.0,3,2,0,2,2025-03-19 22:57:16+09:00,1,122,184로1115,0,0,0,0.0,0.0,0,0,0.0,투싼,4.0
38786839,21,152,74,201701.0,2017,1850.0,80031.0,3,2,0,2,2025-03-19 22:57:22+09:00,7,3356,50수3314,1,0,3,194.37,0.0,0,0,0.0,그랜저,8.0
38911315,60,306,23,201801.0,2018,829.0,176129.0,1,2,0,2,2025-03-19 22:57:32+09:00,1,2277,212도9653,1,0,1,64.652,0.0,1,0,0.0,쏘나타,5.0
39252958,3,155,112,201703.0,2017,1390.0,194483.0,3,2,0,2,2025-03-19 22:57:41+09:00,1,820,158나2180,9,1,3,762.2037,27.471,1,0,0.0,제네시스,10.0
39188731,19,240,23,201411.0,2015,570.0,154571.0,7,2,0,2,2025-03-19 22:57:41+09:00,1,820,58서9033,4,4,3,238.1471,725.454,1,0,0.0,그랜저,8.0
39150254,60,88,23,201801.0,2018,790.0,224028.0,3,2,0,2,2025-03-19 22:57:41+09:00,1,820,200너3601,1,0,2,105.7169,0.0,1,0,0.0,쏘나타,5.0
39247535,19,274,23,201202.0,2012,560.0,165973.0,1,2,0,2,2025-03-19 22:57:42+09:00,1,820,42수6962,4,1,7,344.3085,70.2439,2,0,0.0,그랜저,8.0
39249786,77,390,41,201511.0,2016,980.0,130285.0,7,2,0,2,2025-03-19 22:57:42+09:00,1,820,57수0687,0,1,5,0.0,156.7715,0,0,0.0,투싼,4.0
39261573,90,393,106,201912.0,2020,2320.0,157193.0,7,2,0,2,2025-03-19 22:57:42+09:00,1,820,387노7518,2,3,0,2420.125,913.72,0,0,0.0,팰리세이드,9.0
39253203,3,156,31,201805.0,2018,1650.0,134097.0,3,2,0,2,2025-03-19 22:57:42+09:00,1,820,17버1593,1,2,1,63.773,497.1243,0,0,0.0,제네시스,10.0
39253003,3,156,112,201610.0,2017,1490.0,189080.0,3,2,0,2,2025-03-19 22:57:42+09:00,1,820,02오0159,0,0,1,0.0,0.0,0,0,0.0,제네시스,10.0
39252949,3,155,31,201802.0,2018,1380.0,166328.0,3,2,0,2,2025-03-19 22:57:42+09:00,1,820,116저6978,1,2,3,249.909,192.7057,1,0,0.0,제네시스,10.0
39252908,3,156,31,201607.0,2017,990.0,240015.0,3,2,0,2,2025-03-19 22:57:43+09:00,1,820,39우0370,2,2,2,229.455,190.486,0,0,0.0,제네시스,10.0
39252931,3,155,31,201611.0,2017,1369.0,165478.0,3,2,0,2,2025-03-19 22:57:43+09:00,1,820,123조2803,7,0,4,976.1,0.0,2,0,0.0,제네시스,10.0
39247673,19,245,23,201307.0,2014,599.0,142389.0,3,2,0,2,2025-03-19 22:57:43+09:00,1,820,08조7251,0,0,1,0.0,0.0,1,0,0.0,그랜저,8.0
39247359,19,269,23,201610.0,2017,560.0,252975.0,1,2,0,2,2025-03-19 22:57:43+09:00,1,820,32수0462,5,1,5,505.912,479.6494,0,0,0.0,그랜저,8.0
39253250,3,155,112,201612.0,2017,1769.0,150158.0,3,2,0,2,2025-03-19 22:57:43+09:00,1,820,138주6053,1,0,4,117.094,0.0,1,0,0.0,제네시스,10.0
39252918,3,156,31,201607.0,2017,1250.0,205166.0,3,2,0,2,2025-03-19 22:57:43+09:00,1,820,179루5240,2,1,8,65.5086,57.9718,1,0,0.0,제네시스,10.0
39218323,60,92,23,201706.0,2018,1099.0,99838.0,3,2,0,2,2025-03-19 22:57:47+09:00,7,203,313라4537,1,1,2,146.8964,80.0,1,0,0.0,쏘나타,5.0
39179345,90,380,90,201902.0,2019,2280.0,122335.0,3,2,0,2,2025-03-19 22:57:47+09:00,7,203,34더5661,2,0,3,47.583,0.0,0,0,0.0,팰리세이드,9.0
38774570,22,454,0,201903.0,2019,2199.0,58452.0,6,2,0,2,2025-03-19 22:57:47+09:00,7,203,217러6233,0,0,2,0.0,0.0,1,0,0.0,그랜저,8.0
38510060,19,246,23,201605.0,2017,895.0,149035.0,3,2,0,2,2025-03-19 22:57:47+09:00,7,203,11머0433,2,2,4,153.1916,156.2658,0,0,0.0,그랜저,8.0
39233751,3,156,31,201709.0,2018,1850.0,123116.0,3,2,0,2,2025-03-19 22:57:48+09:00,7,203,334무9306,3,0,4,140.7529,0.0,1,0,0.0,제네시스,10.0
38793809,8,122,0,202101.0,2021,3695.0,85065.0,3,2,0,2,2025-03-19 22:57:48+09:00,7,203,220오9603,1,1,2,50.636,111.57,1,0,0.0,제네시스,10.0
39218381,4,376,0,202008.0,2021,3775.0,86202.0,3,2,0,2,2025-03-19 22:57:48+09:00,7,203,272가5726,2,0,3,206.727,0.0,0,0,0.0,제네시스,10.0
39137372,55,391,111,201807.0,2019,2099.0,34612.0,7,2,0,2,2025-03-19 22:57:48+09:00,7,203,01무1741,0,0,1,0.0,0.0,0,0,0.0,싼타페,7.0
37952812,90,379,106,202006.0,2021,2680.0,29410.0,3,2,0,2,2025-03-19 22:57:48+09:00,7,203,264서3396,3,3,0,174.5016,250.287,0,0,0.0,팰리세이드,9.0
38474734,3,156,112,201707.0,2018,1850.0,137276.0,3,2,0,2,2025-03-19 22:57:48+09:00,7,203,373노3482,1,0,2,89.4709,0.0,1,0,0.0,제네시스,10.0
38588874,11,47,23,201703.0,2017,895.0,72198.0,3,2,0,2,2025-03-19 22:57:48+09:00,7,203,10버4192,1,1,1,40.3934,39.67,0,0,0.0,쏘나타,5.0
37435044,22,454,0,201711.0,2018,1599.0,150056.0,6,2,0,2,2025-03-19 22:57:48+09:00,7,203,267어3032,4,0,2,578.8143,0.0,1,0,0.0,그랜저,8.0
39064295,35,154,90,202003.0,2020,2299.0,102322.0,3,2,0,2,2025-03-19 22:57:48+09:00,7,203,173우3808,0,0,4,0.0,0.0,0,0,0.0,그랜저,8.0
39162852,22,454,0,201910.0,2019,1850.0,110572.0,6,2,0,2,2025-03-19 22:57:48+09:00,7,203,115라7928,1,0,1,207.7303,0.0,0,0,0.0,그랜저,8.0
39271106,19,253,23,201507.0,2016,1170.0,59344.0,3,2,0,2,2025-03-19 22:58:02+09:00,5,1127,11도5939,1,0,3,46.0506,0.0,0,0,0.0,그랜저,8.0
39198028,90,393,106,202201.0,2022,1062.0,53395.0,7,2,0,0,2025-03-19 22:58:10+09:00,8,1030,190허6761,0,0,0,0.0,0.0,0,0,0.0,팰리세이드,9.0
38858148,90,394,106,202103.0,2021,2990.0,150942.0,7,2,0,2,2025-03-19 22:58:13+09:00,1,2523,354구8693,2,0,1,174.17,0.0,0,0,0.0,팰리세이드,9.0
38805545,2,100,76,201809.0,2018,2590.0,71840.0,3,2,0,2,2025-03-19 22:58:13+09:00,1,2523,152고7347,4,1,5,529.683,94.2123,1,0,0.0,제네시스,10.0
36052146,3,155,112,201608.0,2017,1880.0,100992.0,3,2,0,2,2025-03-19 22:58:17+09:00,7,2565,106무7745,0,3,4,0.0,161.3751,1,0,0.0,제네시스,10.0
39175109,57,70,116,201904.0,2020,2050.0,24687.0,3,2,0,2,2025-03-19 22:58:27+09:00,1,3359,223너7713,3,3,4,174.0206,715.4647,1,0,0.0,쏘나타,5.0
38966337,19,273,23,201412.0,2015,395.0,405847.0,1,2,0,2,2025-03-19 22:58:59+09:00,1,2848,02부2626,4,2,2,200.6733,317.9793,1,0,0.0,그랜저,8.0
39124288,90,379,106,201909.0,2019,2760.0,34055.0,3,2,0,2,2025-03-19 22:58:59+09:00,1,2848,232조9118,0,0,1,0.0,0.0,1,0,0.0,팰리세이드,9.0
38681819,19,273,23,201511.0,2016,375.0,341189.0,1,2,0,2,2025-03-19 22:58:59+09:00,1,2848,179다1085,5,0,2,294.0866,0.0,1,0,0.0,그랜저,8.0
39166664,9,121,23,202308.0,2023,3521.0,26309.0,3,2,0,0,2025-03-19 22:59:02+09:00,1,1030,130호4104,0,0,0,0.0,0.0,0,0,0.0,제네시스,10.0
39239916,14,281,23,200802.0,2008,390.0,98918.0,1,2,0,2,2025-03-19 22:59:02+09:00,7,333,69서9313,3,0,2,118.731,0.0,0,0,0.0,쏘나타,5.0
38529383,77,353,41,201908.0,2019,1689.0,93120.0,3,2,0,2,2025-03-19 22:59:03+09:00,15,2882,248너5484,1,1,4,78.6609,71.4278,1,0,0.0,투싼,4.0
38811787,56,391,90,201609.0,2017,1250.0,90922.0,7,2,0,2,2025-03-19 22:59:06+09:00,8,3025,03두0643,2,0,1,453.9278,0.0,0,0,0.0,싼타페,7.0
38867498,19,244,23,201106.0,2011,873.0,106049.0,3,2,0,2,2025-03-19 22:59:26+09:00,16,2340,41부2112,1,1,8,41.674,93.4185,0,0,0.0,그랜저,8.0
38330960,65,70,37,201107.0,2012,693.0,189078.0,6,2,0,2,2025-03-19 22:59:50+09:00,16,2340,68구9321,6,3,6,750.0913,360.0683,0,0,0.0,쏘나타,5.0
38233341,50,201,41,202212.0,2023,3430.0,73284.0,7,2,0,2,2025-03-19 22:59:54+09:00,1,1178,201노4323,2,0,2,252.7337,0.0,1,0,0.0,스타리아,6.0
38578528,5,177,31,201909.0,2019,3339.0,81486.0,3,2,0,2,2025-03-19 23:00:16+09:00,1,1671,252수5646,2,4,2,355.2904,560.483,0,0,0.0,제네시스,10.0
38980084,45,233,95,202301.0,2023,3310.0,51837.0,6,2,0,2,2025-03-19 23:00:16+09:00,1,653,378서2552,0,0,0,0.0,0.0,0,0,0.0,투싼,4.0
37341285,87,353,111,202102.0,2021,2560.0,23035.0,3,2,0,2,2025-03-19 23:00:16+09:00,1,653,142다3487,2,1,0,174.8704,36.4549,0,0,0.0,투싼,4.0
38870991,31,421,64,201501.0,2015,990.0,125580.0,7,2,0,2,2025-03-19 23:00:16+09:00,7,949,28누4399,0,0,1,0.0,0.0,0,0,0.0,투싼,4.0
38624482,55,393,106,201904.0,2019,2460.0,57569.0,7,2,0,2,2025-03-19 23:00:16+09:00,5,2727,24나4599,0,0,0,0.0,0.0,0,0,0.0,싼타페,7.0
38680870,3,156,112,201610.0,2017,1420.0,116229.0,3,2,0,2,2025-03-19 23:00:16+09:00,11,2783,52조0367,8,4,1,3012.9798,728.6257,0,0,0.0,제네시스,10.0
38859038,11,94,23,201611.0,2017,1190.0,91793.0,3,2,0,2,2025-03-19 23:00:16+09:00,7,949,55라5110,2,1,1,84.1973,91.83,0,0,0.0,쏘나타,5.0
38612538,11,94,23,201701.0,2017,1290.0,92100.0,3,2,0,2,2025-03-19 23:00:16+09:00,7,949,59누7662,2,1,1,205.391,50.758,0,0,0.0,쏘나타,5.0
38929477,11,303,23,201405.0,2015,1140.0,120679.0,1,2,0,2,2025-03-19 23:00:16+09:00,7,949,12라9116,2,1,4,133.9507,4.9095,0,0,0.0,쏘나타,5.0
38847484,11,89,0,201507.0,2015,980.0,148807.0,3,2,0,2,2025-03-19 23:00:16+09:00,7,949,21오9006,1,0,1,33.9027,0.0,0,0,0.0,쏘나타,5.0
38391700,57,70,95,201908.0,2020,1960.0,87370.0,3,2,0,2,2025-03-19 23:00:16+09:00,7,949,22저8138,4,1,1,322.3872,152.2061,0,0,0.0,쏘나타,5.0
38469201,60,98,23,201809.0,2019,1640.0,96230.0,3,2,0,2,2025-03-19 23:00:16+09:00,7,949,51수2817,2,0,3,238.5062,0.0,0,0,0.0,쏘나타,5.0
38071237,11,89,74,201701.0,2017,920.0,130740.0,3,2,0,2,2025-03-19 23:00:16+09:00,6,1663,335저6006,0,2,3,0.0,269.642,1,0,0.0,쏘나타,5.0
38554923,57,39,95,201911.0,2020,2300.0,87696.0,3,2,0,2,2025-03-19 23:00:16+09:00,1,503,288마7329,2,1,1,321.2813,85.524,0,0,0.0,쏘나타,5.0
38875405,18,118,98,202212.0,2023,3790.0,24886.0,3,2,0,2,2025-03-19 23:00:16+09:00,11,2509,175다9904,0,0,2,0.0,0.0,0,0,0.0,그랜저,8.0
38684815,77,353,111,201902.0,2019,1670.0,86482.0,3,2,0,2,2025-03-19 23:00:17+09:00,5,3301,65고2101,1,1,1,546.802,85.0512,0,0,0.0,투싼,4.0
38544945,87,353,95,202011.0,2021,2480.0,67919.0,3,2,0,2,2025-03-19 23:00:17+09:00,1,2771,305로3494,1,1,1,120.6029,19.8558,0,0,0.0,투싼,4.0
39259667,31,439,23,201607.0,2016,890.0,55717.0,8,2,0,2,2025-03-19 23:00:17+09:00,4,3675,36어0553,1,0,2,378.934,0.0,0,0,0.0,투싼,4.0
39157768,87,353,111,202111.0,2022,2120.0,91900.0,3,2,0,2,2025-03-19 23:00:17+09:00,8,1664,128오2252,0,0,0,0.0,0.0,1,0,0.0,투싼,4.0
39094846,23,336,28,200512.0,2006,280.0,180050.0,3,2,0,2,2025-03-19 23:00:17+09:00,1,1165,04머5736,5,2,3,217.6138,136.771,0,0,0.0,그랜저,8.0
39240426,87,353,111,202105.0,2021,2550.0,34529.0,3,2,0,2,2025-03-19 23:00:17+09:00,1,1664,248머6607,1,0,0,154.336,0.0,1,0,0.0,투싼,4.0
39059188,77,392,111,201511.0,2016,1440.0,97198.0,7,2,0,2,2025-03-19 23:00:17+09:00,1,628,29모3298,3,2,2,257.0623,190.0711,1,0,0.0,투싼,4.0
39082207,11,89,74,201507.0,2016,1299.0,25965.0,3,2,0,2,2025-03-19 23:00:17+09:00,5,727,11무2403,2,0,3,216.7758,0.0,0,0,0.0,쏘나타,5.0
38469159,66,473,23,202109.0,2022,2250.0,70098.0,6,2,0,2,2025-03-19 23:00:17+09:00,11,2443,194누3593,1,0,2,56.5209,0.0,0,0,0.0,쏘나타,5.0
37751171,60,306,23,201707.0,2018,899.0,137069.0,1,2,0,2,2025-03-19 23:00:17+09:00,15,1551,101나6270,1,0,1,58.276,0.0,1,0,0.0,쏘나타,5.0
37414513,64,70,111,202306.0,2024,2690.0,8197.0,3,2,0,2,2025-03-19 23:00:17+09:00,1,2100,124누3447,0,1,3,0.0,160.24,0,0,0.0,쏘나타,5.0
38562687,60,302,23,201712.0,2018,830.0,167128.0,1,2,0,2,2025-03-19 23:00:17+09:00,1,3462,108부6069,4,0,2,564.7276,0.0,1,0,0.0,쏘나타,5.0
38909519,57,81,62,201912.0,2020,1340.0,90666.0,1,2,0,2,2025-03-19 23:00:17+09:00,1,3257,222저1928,0,1,1,0.0,277.017,1,0,0.0,쏘나타,5.0
