Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수
38711909,현대,더 뉴 아반떼 AD,1.6,스타일,201812.0,2019,1350.0,25675.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:09:23.000 +09,대전,청담모터스,179러2859,1,0,2,53.775,0.0,1,0,
37058150,현대,아반떼 MD,M16 GDI 럭셔리,,201202.0,2012,595.0,68264.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:09:20.000 +09,대구,카뱅크모터스,23더7863,0,1,1,0.0,73.243,0,0,
38987498,현대,더 뉴 아반떼,1.6 GDi 스마트,기본형,201504.0,2016,550.0,62218.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:09:03.000 +09,충북,엠시티모터스,57두7828,4,1,2,234.7196,47.5885,0,0,
38885577,현대,아반떼 (CN7),1.6,인스퍼레이션,202011.0,2021,1950.0,26003.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:08:58.000 +09,대구,서구모터스,323가1673,1,1,1,101.2599,45.48,1,0,
39215362,현대,아반떼 (CN7),1.6,모던,202005.0,2021,1690.0,59111.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:08:26.000 +09,울산,오토샵모터스,340서2515,3,3,2,347.1603,185.0363,0,0,
39258449,현대,아반떼 MD,M16 GDI 럭셔리,,201104.0,2011,430.0,144025.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:08:25.000 +09,대전,즐거운자동차,22나4651,7,2,4,329.6581,215.7534,0,0,
38706440,현대,더 뉴 아반떼,1.6 GDi 모던,기본형,201503.0,2015,650.0,131676.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:08:25.000 +09,대전,즐거운자동차,58로2734,4,4,3,326.1185,256.3929,0,0,
39244599,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201702.0,2017,1180.0,33724.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:08:21.000 +09,충북,구구모터스주식회사,42거6170,1,1,3,71.5094,165.5326,0,0,
38239137,현대,아반떼 MD,M16 GDI 프리미어,,201207.0,2012,490.0,121219.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:08:21.000 +09,충북,구구모터스주식회사,25부6900,3,3,1,279.375,238.433,0,0,
39268335,현대,아반떼 AD,1.6 GDI 밸류 플러스,,201612.0,2017,960.0,113681.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:08:15.000 +09,전북,우리모터스,45로8136,4,1,2,135.3627,178.391,0,0,
38568099,현대,아반떼 (CN7),1.6,모던,202004.0,2021,1190.0,181915.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:08:12.000 +09,대전,(주)하나모터스,374나9395,0,0,1,0.0,0.0,1,0,
38670010,현대,아반떼 (CN7),1.6,모던,202008.0,2021,1160.0,181914.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:08:12.000 +09,대전,(주)하나모터스,374나9353,7,0,1,684.6432,0.0,1,0,
38428702,현대,더 뉴 아반떼 AD,1.6,스마트,201810.0,2019,1050.0,103559.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:08:11.000 +09,대전,(주)하나모터스,349어8769,2,0,1,139.9966,0.0,1,0,
38468956,현대,아반떼 (CN7),1.6,모던,202006.0,2021,1540.0,108000.0,가솔린,오토,ORIGINAL,일반,2025-03-20 13:08:03.000 +09,경기,(주)명진모터스,341부3407,1,0,0,184.626,0.0,0,0,
