Id,제조사,모델명,배지,세부 배지,연식,모델연도,가격,주행거리,연료,변속기,등록 상태,판매 유형,마지막 수정일,판매지역,판매처,차량번호,내차피해,타차가해,소유자변경이력,내차피해금액,타차가해금액,번호판변경이력,전체침수횟수,일부침수횟수
39210957,제네시스,G80 (RG3),가솔린 2.5 터보 AWD,(세부등급 없음),202102.0,2021,3940.0,47888.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:20.000 +09,경기,수원중고차,188라2157,0,1,2,0.0,65.0,1,0,
38698914,제네시스,G90,3.8 AWD,프레스티지,201912.0,2019,3200.0,170067.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:13.000 +09,경기,주식회사 노빌리티 경기지점,155모6577,1,1,1,189.1279,41.3881,0,0,
38785606,제네시스,더 뉴 G70 슈팅브레이크,가솔린 2.0T 4WD,(세부등급 없음),202209.0,2023,4190.0,20571.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:50:03.000 +09,경기,카카오토,119마2634,0,0,1,0.0,0.0,0,0,
38873656,제네시스,G80,3.3 GDI,럭셔리,201907.0,2019,2570.0,33569.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:49:58.000 +09,부산,로다 오토모빌,281구4658,1,0,4,54.276,0.0,1,0,
39007050,제네시스,G70,3.3T 스포츠 AWD,슈프림,201802.0,2018,2350.0,105364.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:49:32.000 +09,경기,(주)뉴카카,32가3649,1,0,3,73.292,0.0,0,0,
39151242,제네시스,G80,3.3 GDI AWD,프리미엄 럭셔리,201902.0,2019,2590.0,57160.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:49:09.000 +09,부산,창진모터스,334수3056,5,3,3,1177.2559,710.2896,1,0,
39183834,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,(세부등급 없음),202201.0,2022,4099.0,63116.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:49:07.000 +09,경기,(주)모던카,329버6182,3,0,1,329.2121,0.0,1,0,
39193989,제네시스,더 뉴 G70,가솔린 3.3T 2WD,(세부등급 없음),202404.0,2024,4199.0,8140.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:49:07.000 +09,경기,(주)모던카,236러5318,0,0,0,0.0,0.0,0,0,
39202191,제네시스,GV70,3.5T 가솔린 AWD,(세부등급 없음),202405.0,2024,5799.0,7500.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:49:06.000 +09,경기,(주)모던카,251두7230,0,0,0,0.0,0.0,0,0,
39269732,제네시스,GV70,2.5T 가솔린 AWD,(세부등급 없음),202311.0,2024,5150.0,26207.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:49:04.000 +09,대전,주식회사디오카,290더4856,0,1,1,0.0,0.0,0,0,
39213714,제네시스,EQ900,3.8 GDI AWD,럭셔리,201709.0,2018,1599.0,171000.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:48:57.000 +09,전북,창성모터스,345무2908,1,0,4,160.086,0.0,1,0,
39007673,제네시스,GV70,2.5T 가솔린 AWD,(세부등급 없음),202208.0,2023,5290.0,21593.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:48:54.000 +09,부산,신호등모터스,115더1613,1,0,1,78.1307,0.0,0,0,
38980354,제네시스,G80,3.3 GDI,프리미엄 럭셔리,201911.0,2020,2190.0,98788.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:48:54.000 +09,부산,신호등모터스,110거3135,1,1,3,609.809,224.462,1,0,
37904837,제네시스,GV80,3.0 디젤 2WD,,202005.0,2020,3430.0,183300.0,디젤,오토,ORIGINAL,일반,2025-03-20 08:48:02.000 +09,광주,으뜸모터스,122어4628,0,0,1,0.0,0.0,1,0,
39136546,제네시스,G90,5.0 AWD,프레스티지,201904.0,2019,4120.0,71837.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:47:56.000 +09,경기,기운모터스,179도3904,1,0,3,100.3229,0.0,1,0,
38758730,제네시스,G80,3.3 GDI AWD,프리미엄 럭셔리,201708.0,2018,2349.0,82430.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:47:43.000 +09,대전,한강모터스,03노8200,2,0,1,449.12,0.0,0,0,
39212334,제네시스,G80,3.3 GDI AWD,럭셔리,201611.0,2017,1810.0,97022.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:47:20.000 +09,대구,행운모터스,30로3690,1,0,3,31.683,0.0,0,0,
38673481,제네시스,GV70,2.5T 가솔린 2WD,(세부등급 없음),202107.0,2021,3499.0,61222.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:47:04.000 +09,경기,(주)왕카,246조6021,1,0,1,199.1471,0.0,1,0,
38764424,제네시스,GV70,2.2 디젤 2WD,(세부등급 없음),202101.0,2021,3369.0,88825.0,디젤,오토,ORIGINAL,일반,2025-03-20 08:47:04.000 +09,경기,(주)왕카,138다9179,1,0,1,411.6569,0.0,1,0,
39065893,제네시스,G90,3.3 T,럭셔리,202012.0,2021,3299.0,100916.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:47:04.000 +09,경기,(주)왕카,247부1883,1,1,1,356.232,336.9989,1,0,
39220600,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,(세부등급 없음),202007.0,2021,2989.0,155602.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:47:03.000 +09,경기,(주)왕카,212부9210,0,1,2,0.0,592.7952,1,0,
38875782,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,(세부등급 없음),202103.0,2021,3099.0,101104.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:47:03.000 +09,경기,(주)왕카,251거8239,1,1,1,63.435,141.6013,1,0,
38840012,제네시스,GV80,2.5T 가솔린 2WD,,202010.0,2020,4090.0,115263.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:47:02.000 +09,부산,(주)차순이 모터스,259버6354,0,0,3,0.0,0.0,1,0,
39233515,제네시스,G80,3.8 GDI AWD,파이니스트,201901.0,2019,2670.0,112024.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:46:59.000 +09,경기,메카모터스(주),363누5891,0,1,2,0.0,42.2123,1,0,
38777580,제네시스,GV70,2.5T 가솔린 2WD,(세부등급 없음),202402.0,2024,5380.0,9224.0,가솔린,오토,ORIGINAL,리스,2025-03-20 08:46:47.000 +09,울산,나래모터스,109수2386,0,0,0,0.0,0.0,0,0,
39081494,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,(세부등급 없음),202103.0,2021,4510.0,45489.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:46:45.000 +09,충남,(주)네바퀴,342라8584,2,1,4,209.6181,65.99,0,0,
38301267,제네시스,G80,3.8 GDI AWD,프레스티지,201608.0,2017,2190.0,84121.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:46:45.000 +09,충남,(주)네바퀴,34모0351,3,5,3,473.771,627.0225,0,0,
37944399,제네시스,GV80,3.0 디젤 AWD,,202005.0,2020,5200.0,48232.0,디젤,오토,ORIGINAL,일반,2025-03-20 08:46:18.000 +09,경기,(주)케이탑인터내셔,398어3847,0,0,1,0.0,0.0,1,0,
38633279,제네시스,G80 (RG3),가솔린 3.5 터보 2WD,(세부등급 없음),202307.0,2023,5890.0,5977.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:46:18.000 +09,경기,(주)케이탑인터내셔,175머9040,0,0,1,0.0,0.0,0,0,
38956534,제네시스,GV80,3.0 디젤 AWD,,202001.0,2020,5700.0,58546.0,디젤,오토,ORIGINAL,일반,2025-03-20 08:46:18.000 +09,경기,(주)케이탑인터내셔,170서6758,5,0,0,227.0423,0.0,0,0,
39221254,제네시스,G80,3.3 GDI AWD,프리미엄 럭셔리,201912.0,2020,1790.0,151197.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:46:18.000 +09,전북,신강남모터스,281조3432,2,3,1,397.497,461.6287,0,0,
39091769,제네시스,G90,3.8 AWD,프리미엄 럭셔리,202004.0,2020,3950.0,97418.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:46:10.000 +09,경기,(주)원모터스,390머8849,5,3,1,653.8359,409.5045,0,0,
38614032,제네시스,G80,3.3 GDI AWD,프리미엄 럭셔리,201609.0,2017,950.0,253594.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:46:10.000 +09,경기,(주)원모터스,54거0381,2,0,5,185.8933,0.0,0,0,
39022601,제네시스,G80,3.3 GDI AWD,럭셔리,201805.0,2018,1350.0,178538.0,가솔린,오토,ORIGINAL,일반,2025-03-20 08:46:10.000 +09,경기,(주)원모터스,199서8446,4,0,7,442.1488,0.0,1,0,
